,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/12/2025 11:00,22.9682591,76.064118,CO,16,38,20
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",7/12/2025 11:00,12.917348,77.622813,OZONE,13,21,20
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/12/2025 11:00,11.55358,76.55521,PM2.5,29,50,33
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/12/2025 11:00,14.4758,75.9052,NO2,17,30,26
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",7/12/2025 11:00,8.8787,76.6073,PM2.5,123,242,190
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",7/12/2025 11:00,8.8787,76.6073,PM10,89,117,106
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5637,76.8865,PM10,54,100,77
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/12/2025 11:00,10.073232,76.302765,CO,10,72,41
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/12/2025 11:00,23.142888,79.916147,NH3,8,14,10
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/12/2025 11:00,23.142888,79.916147,CO,46,128,53
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",7/12/2025 11:00,23.168606,79.932247,OZONE,4,172,52
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",7/12/2025 11:00,23.50016,80.23284,PM2.5,40,328,169
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",7/12/2025 11:00,23.50016,80.23284,PM10,62,284,147
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",7/12/2025 11:00,23.50016,80.23284,CO,20,133,45
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",7/12/2025 11:00,24.2613009,80.7231783,NO2,44,117,64
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",7/12/2025 11:00,19.309073,73.057223,NH3,4,6,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/12/2025 11:00,19.786089,72.757971,OZONE,30,31,31
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/12/2025 11:00,19.9775302,79.2337086,PM2.5,81,321,177
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/12/2025 11:00,19.9775302,79.2337086,NO2,10,63,26
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",7/12/2025 11:00,20.918946,74.776388,PM2.5,75,309,146
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/12/2025 11:00,19.8389439,75.244448,NO2,14,26,19
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/12/2025 11:00,19.8389439,75.244448,NH3,10,11,11
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",7/12/2025 11:00,19.863756,75.321188,NO2,14,21,19
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",7/12/2025 11:00,19.16485,73.23409,PM10,78,152,117
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",7/12/2025 11:00,19.0243902,73.0406721,CO,6,48,33
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",7/12/2025 11:00,20.918946,74.776388,PM10,94,194,130
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",7/12/2025 11:00,20.918946,74.776388,NO2,13,89,37
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/12/2025 11:00,21.001264,75.565602,PM2.5,68,273,155
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/12/2025 11:00,19.854616,75.905894,PM10,52,162,92
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/12/2025 11:00,19.854616,75.905894,NH3,3,5,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/12/2025 11:00,19.854616,75.905894,CO,10,38,18
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/12/2025 11:00,20.719516,77.000253,SO2,11,11,11
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",7/12/2025 11:00,20.939198,77.765701,PM2.5,45,112,72
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",7/12/2025 11:00,19.87562,75.38731,PM10,71,126,97
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/12/2025 11:00,19.8389439,75.244448,PM2.5,54,197,108
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",7/12/2025 11:00,23.10844,77.511428,OZONE,4,79,6
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",7/12/2025 11:00,23.331731,75.045981,PM2.5,24,117,71
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",7/12/2025 11:00,23.838586,78.759431,NH3,1,3,2
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",7/12/2025 11:00,23.838586,78.759431,OZONE,37,78,56
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",7/12/2025 11:00,24.58434363,80.8549414,NO2,12,13,12
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/12/2025 11:00,24.10897,82.64558,PM10,100,196,145
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/12/2025 11:00,20.719516,77.000253,NO2,16,23,19
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",7/12/2025 11:00,16.6870449,74.2505872,CO,18,72,33
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/12/2025 11:00,16.7143745,74.2426398,PM2.5,90,201,121
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/12/2025 11:00,16.7143745,74.2426398,NH3,3,14,8
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/12/2025 11:00,16.7143745,74.2426398,CO,34,84,41
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/12/2025 11:00,16.7143745,74.2426398,OZONE,1,45,20
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",7/12/2025 11:00,22.678,75.8559,NH3,NA,NA,NA
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",7/12/2025 11:00,22.678,75.8559,SO2,26,36,31
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/12/2025 11:00,19.215859,72.831718,CO,12,42,24
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/12/2025 11:00,19.0632143,72.8456324,OZONE,3,73,8
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",7/12/2025 11:00,19.1653323,72.922099,OZONE,41,84,72
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/12/2025 11:00,19.0863,72.8888,PM2.5,69,102,80
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/12/2025 11:00,19.0863,72.8888,NO2,6,9,7
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/12/2025 11:00,19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/12/2025 11:00,21.121801,79.04952,CO,10,74,23
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",7/12/2025 11:00,21.152875,79.0517531,NO2,19,93,47
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",7/12/2025 11:00,21.152875,79.0517531,SO2,1,129,26
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",7/12/2025 11:00,21.152875,79.0517531,CO,14,116,25
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",7/12/2025 11:00,19.173852,77.296291,SO2,2,2,2
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",7/12/2025 11:00,19.173852,77.296291,OZONE,20,88,43
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/12/2025 11:00,19.19709,72.82204,CO,11,50,18
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",7/12/2025 11:00,19.1878657,72.8304069,SO2,15,15,15
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/12/2025 11:00,19.175,72.9419,PM10,82,123,102
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",7/12/2025 11:00,18.897756,72.81332,PM2.5,48,181,91
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",7/12/2025 11:00,18.897756,72.81332,PM10,89,142,108
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",7/12/2025 11:00,19.11074,72.86084,SO2,8,23,16
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/12/2025 11:00,19.0364585,72.8954371,SO2,1,21,9
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",7/12/2025 11:00,19.04946,72.923,PM2.5,55,177,112
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/12/2025 11:00,19.083694,72.920967,PM2.5,62,112,84
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/12/2025 11:00,19.083694,72.920967,PM10,116,181,149
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/12/2025 11:00,19.065931,72.862131,CO,30,30,30
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/12/2025 11:00,19.23241,72.86895,NO2,81,112,93
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",7/12/2025 11:00,19.2243333,72.8658113,CO,9,10,9
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",7/12/2025 11:00,19.11074,72.86084,PM10,87,126,109
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",7/12/2025 11:00,20.021503,73.813844,NH3,2,8,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",7/12/2025 11:00,20.021503,73.813844,SO2,1,58,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",7/12/2025 11:00,20.021503,73.813844,CO,45,90,53
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",7/12/2025 11:00,20.021503,73.813844,OZONE,9,76,40
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/12/2025 11:00,19.95022,73.73148,NH3,10,13,12
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/12/2025 11:00,19.95022,73.73148,OZONE,26,79,44
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/12/2025 11:00,19.10861,72.83622,NO2,11,30,23
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/12/2025 11:00,18.9936162,72.8128113,PM2.5,76,105,89
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/12/2025 11:00,18.9936162,72.8128113,SO2,17,28,21
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/12/2025 11:00,21.121801,79.04952,PM2.5,71,102,88
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/12/2025 11:00,21.121801,79.04952,NO2,19,70,37
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",7/12/2025 11:00,18.39963,76.57452,CO,12,42,29
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",7/12/2025 11:00,18.1023399,73.4783687,NH3,3,4,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",7/12/2025 11:00,19.053536,72.84643,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",7/12/2025 11:00,19.053536,72.84643,CO,NA,NA,NA
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/12/2025 11:00,20.0073285,73.7762427,CO,21,26,22
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",7/12/2025 11:00,18.536457,73.805454,NO2,15,57,26
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",7/12/2025 11:00,18.536457,73.805454,CO,6,36,18
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",7/12/2025 11:00,18.530085,73.849598,PM2.5,117,349,265
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",7/12/2025 11:00,18.530085,73.849598,CO,68,155,101
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",7/12/2025 11:00,18.547056,73.826908,SO2,1,5,3
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",7/12/2025 11:00,18.664282,73.763966,PM10,132,237,164
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",7/12/2025 11:00,18.664282,73.763966,NO2,44,168,94
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",7/12/2025 11:00,16.5038,74.3623,PM2.5,148,303,241
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",7/12/2025 11:00,16.5038,74.3623,PM10,141,344,188
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/12/2025 11:00,19.9591346,73.7788008,PM10,79,119,98
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/12/2025 11:00,19.9591346,73.7788008,NO2,19,25,22
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/12/2025 11:00,19.9591346,73.7788008,SO2,1,10,5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/12/2025 11:00,19.9591346,73.7788008,CO,14,58,23
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/12/2025 11:00,19.090337,73.014232,PM10,61,157,102
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/12/2025 11:00,19.090337,73.014232,NO2,13,65,33
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/12/2025 11:00,19.090337,73.014232,NH3,3,11,5
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/12/2025 11:00,19.090337,73.014232,CO,14,76,23
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",7/12/2025 11:00,19.1135051,73.008978,PM10,86,154,113
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",7/12/2025 11:00,19.008751,73.01662,PM10,81,161,118
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",7/12/2025 11:00,18.60577,73.749976,PM10,121,415,192
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",7/12/2025 11:00,18.60577,73.749976,NO2,13,38,21
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",7/12/2025 11:00,18.459883,73.852193,PM10,4,174,94
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",7/12/2025 11:00,18.501793,73.927532,NO2,23,50,36
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",7/12/2025 11:00,18.45445,73.854155,PM10,103,130,116
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",7/12/2025 11:00,18.45445,73.854155,NO2,16,87,53
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",7/12/2025 11:00,18.45445,73.854155,NH3,2,15,7
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",7/12/2025 11:00,18.57304,73.927715,PM2.5,116,331,239
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",7/12/2025 11:00,18.536457,73.805454,PM10,93,171,129
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",7/12/2025 11:00,16.5038,74.3623,OZONE,5,60,19
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",7/12/2025 11:00,17.6336264,75.9132495,CO,18,113,25
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",7/12/2025 11:00,17.6336264,75.9132495,OZONE,13,114,48
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",7/12/2025 11:00,17.65439,75.90649,OZONE,2,181,89
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",7/12/2025 11:00,19.222279,72.957979,PM2.5,61,104,90
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",7/12/2025 11:00,19.222279,72.957979,PM10,79,104,92
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",7/12/2025 11:00,19.222279,72.957979,NO2,21,93,37
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",7/12/2025 11:00,19.222279,72.957979,NH3,3,3,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",7/12/2025 11:00,19.222279,72.957979,OZONE,28,92,50
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",7/12/2025 11:00,19.445821,72.7988231,PM2.5,42,70,56
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",7/12/2025 11:00,19.445821,72.7988231,PM10,61,92,78
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",7/12/2025 11:00,19.445821,72.7988231,NO2,12,57,28
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",7/12/2025 11:00,19.445821,72.7988231,CO,20,70,31
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",7/12/2025 11:00,25.5803419,91.8942571,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",7/12/2025 11:00,25.5803419,91.8942571,PM10,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",7/12/2025 11:00,25.5803419,91.8942571,NO2,9,19,13
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",7/12/2025 11:00,25.5803419,91.8942571,CO,14,96,29
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",7/12/2025 11:00,23.7176342,92.7192841,PM10,35,37,36
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",7/12/2025 11:00,23.7176342,92.7192841,CO,3,3,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",7/12/2025 11:00,25.6635413,94.0989878,CO,6,17,7
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",7/12/2025 11:00,20.832874,85.104082,SO2,7,128,21
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",7/12/2025 11:00,20.832874,85.104082,CO,31,72,55
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",7/12/2025 11:00,19.265594,76.761463,PM2.5,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",7/12/2025 11:00,19.265594,76.761463,PM10,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",7/12/2025 11:00,19.265594,76.761463,NH3,3,5,4
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.63673,73.82487,PM10,110,240,143
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",7/12/2025 11:00,21.51161,86.89088,CO,18,100,42
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",7/12/2025 11:00,20.34652,85.8163,SO2,2,63,19
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.616318,73.765797,PM2.5,60,228,126
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.616318,73.765797,PM10,92,157,122
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",7/12/2025 11:00,26.470859,74.646594,CO,6,34,11
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",7/12/2025 11:00,23.55519,74.44001,CO,14,56,19
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",7/12/2025 11:00,23.55519,74.44001,OZONE,25,91,46
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",7/12/2025 11:00,25.106006,76.469948,NH3,7,12,9
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",7/12/2025 11:00,25.106006,76.469948,CO,14,64,28
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",7/12/2025 11:00,25.747299,71.393989,PM10,78,390,121
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",7/12/2025 11:00,21.6439,85.599355,CO,2,107,33
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",7/12/2025 11:00,21.847279,85.416905,PM2.5,32,77,52
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",7/12/2025 11:00,21.847279,85.416905,OZONE,11,28,14
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",7/12/2025 11:00,22.265816,86.174829,NO2,11,11,11
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",7/12/2025 11:00,22.18972222,84.86277778,CO,14,26,21
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",7/12/2025 11:00,22.220833,84.809444,CO,17,108,68
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",7/12/2025 11:00,22.245,84.88111111,CO,32,74,36
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",7/12/2025 11:00,21.869985,85.167016,PM10,56,143,95
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",7/12/2025 11:00,11.9309,79.8027,PM2.5,83,148,108
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",7/12/2025 11:00,25.747299,71.393989,NO2,10,103,32
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",7/12/2025 11:00,25.747299,71.393989,CO,2,116,20
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",7/12/2025 11:00,27.215415,77.50873,PM10,93,277,138
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",7/12/2025 11:00,27.215415,77.50873,NO2,28,93,46
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",7/12/2025 11:00,27.215415,77.50873,NH3,11,19,14
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",7/12/2025 11:00,27.215415,77.50873,OZONE,4,127,59
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",7/12/2025 11:00,11.9309,79.8027,NH3,2,4,2
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",7/12/2025 11:00,30.233011,74.907758,CO,58,80,76
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",7/12/2025 11:00,31.321907,75.578914,NH3,4,4,4
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",7/12/2025 11:00,31.321907,75.578914,SO2,21,23,22
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",7/12/2025 11:00,31.321907,75.578914,CO,48,55,52
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",7/12/2025 11:00,30.736056,76.209694,PM2.5,89,299,177
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",7/12/2025 11:00,30.736056,76.209694,SO2,18,50,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",7/12/2025 11:00,30.736056,76.209694,OZONE,24,26,25
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",7/12/2025 11:00,30.649961,76.331442,PM10,176,378,242
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",7/12/2025 11:00,30.649961,76.331442,SO2,9,17,12
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",7/12/2025 11:00,20.94185,86.1151,PM10,67,216,112
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",7/12/2025 11:00,20.94185,86.1151,NH3,2,3,2
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",7/12/2025 11:00,20.48891,85.84768,PM10,98,380,165
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",7/12/2025 11:00,25.339605,74.618883,CO,17,96,41
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",7/12/2025 11:00,28.194909,76.862296,NO2,16,49,30
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",7/12/2025 11:00,26.470859,74.646594,PM2.5,62,126,90
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",7/12/2025 11:00,26.843698,75.766894,NO2,40,149,100
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",7/12/2025 11:00,26.843698,75.766894,NH3,12,17,14
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",7/12/2025 11:00,26.843698,75.766894,SO2,7,21,10
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",7/12/2025 11:00,26.843698,75.766894,CO,10,105,16
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",7/12/2025 11:00,26.843698,75.766894,OZONE,10,173,38
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",7/12/2025 11:00,26.9164092,75.7994901,PM10,67,184,118
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",7/12/2025 11:00,26.9164092,75.7994901,SO2,7,10,8
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",7/12/2025 11:00,26.9164092,75.7994901,OZONE,3,77,3
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",7/12/2025 11:00,26.786682,75.827928,NO2,41,196,104
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",7/12/2025 11:00,26.786682,75.827928,CO,19,132,75
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",7/12/2025 11:00,26.786682,75.827928,OZONE,17,178,32
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",7/12/2025 11:00,26.699557,77.898881,NH3,2,2,2
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",7/12/2025 11:00,26.699557,77.898881,OZONE,22,47,37
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",7/12/2025 11:00,23.837789,73.714926,PM2.5,52,317,129
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",7/12/2025 11:00,23.837789,73.714926,NH3,4,7,5
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",7/12/2025 11:00,23.837789,73.714926,CO,9,71,18
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",7/12/2025 11:00,29.61075,74.283608,NO2,15,64,32
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",7/12/2025 11:00,26.902909,75.836858,NO2,37,148,90
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",7/12/2025 11:00,24.588397,76.172782,CO,30,110,53
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",7/12/2025 11:00,28.108988,75.386577,SO2,3,25,9
